Season,First Name,Last Name,Team,Age,PP,2P,WAR,GB,GP,PA,AB,H,HR,AVG,OBP,SLG,OPS,R,1B,2B,3B,RBI,XBH,SB,CS,BB,K,wOBA,ISO,BABIP,SH,SF,TB,HBP,E,PB,PA/G,AB/HR,K%,BB%,XBH%,wRAA,wSB,Def,Pos,Corr,RAA,WAA,WAR,qAVG,Aggr,SB%,RS%,E/GF,PB/GF,adjBA
6,Gryn,Banks,JAK,30,SS,,-0.4,32,80,69,64,7,0,.109,.174,.156,.330,16,4,3,0,1,3,4,2,4,19,.157,.047,.156,0,0,10,1,2,0,0.9,Infinity,0.297,.058,.429,-8.83,-0.12,0.04,-0.06,0.052,-8.91,-0.92,-0.4,0.032,0.667,0.667,1.333,0.070,0.000,0.211
6,Yaoman,Blevins,MFP,39,3B,SS,0.1,6,31,21,18,2,2,.111,.238,.444,.683,2,0,0,0,5,2,0,0,3,4,.299,.333,.000,0,0,8,0,1,0,0.7,9.0,0.222,.143,1.000,-0.41,-0.01,-0.48,0.00,0.016,-0.88,-0.09,0.1,0.009,0.000,0.000,0.000,0.188,0.000,0.311
6,Mila,Barrera,CAS,39,LF,1B/OF,-0.1,8,80,19,17,2,0,.118,.211,.176,.387,1,1,1,0,3,1,0,0,2,6,.186,.059,.182,0,0,3,0,0,0,0.2,Infinity,0.353,.105,.500,-2.09,-0.01,0.13,0.06,0.014,-1.90,-0.20,-0.1,0.009,0.000,0.000,0.250,0.000,0.000,0.194
6,Mikey,Gordon,GLA,25,1B,C,0.0,20,80,37,33,4,2,.121,.194,.364,.558,2,0,2,0,7,4,0,0,2,13,.246,.242,.111,1,0,12,1,0,0,0.5,16.5,0.394,.054,1.000,-2.45,-0.01,0.14,-0.12,0.028,-2.40,-0.25,0.0,0.019,0.000,0.000,0.000,0.000,0.000,0.224
6,Marcelo,Schwartz,CAR,38,RF,OF,0.0,3,80,10,8,1,0,.125,.300,.125,.425,1,1,0,0,2,0,0,0,1,1,.230,.000,.143,0,0,1,1,0,0,0.1,Infinity,0.125,.100,.000,-0.81,-0.01,0.05,-0.02,0.008,-0.78,-0.08,0.0,0.005,0.000,0.000,0.333,0.000,0.000,0.263
6,Purdeep,Marsh,MFP,34,SS,IF/OF,-0.2,36,80,85,75,10,2,.133,.226,.227,.453,9,7,1,0,7,3,1,1,9,27,.213,.093,.174,1,0,17,0,3,0,1.1,37.5,0.36,.106,.300,-7.33,-0.29,-0.68,0.25,0.064,-7.98,-0.82,-0.2,0.046,0.125,0.500,0.412,0.094,0.000,0.211
6,Jordan,Bushnell,SCS,34,RF,,0.0,7,24,19,15,2,1,.133,.316,.333,.649,3,1,0,0,1,1,1,0,4,3,.303,.200,.091,0,0,5,0,1,0,0.8,15.0,0.2,.211,.500,-0.35,0.19,-0.64,-0.25,0.014,-1.04,-0.11,0.0,0.009,0.200,1.000,0.400,0.161,0.000,0.287
6,Buttercup,Barry,CHI,33,3B,1B,-0.1,14,80,24,22,3,0,.136,.208,.182,.390,0,2,1,0,2,1,0,0,2,10,.185,.045,.250,0,0,4,0,1,0,0.3,Infinity,0.455,.083,.333,-2.54,-0.01,-0.18,-0.09,0.018,-2.80,-0.29,-0.1,0.014,0.000,0.000,0.000,0.080,0.000,0.164
6,Terrone,Hurley,PIT,29,RF,1B/OF,0.0,9,80,15,14,2,0,.143,.200,.286,.486,0,0,2,0,1,2,0,0,1,5,.215,.143,.222,0,0,4,0,0,0,0.2,Infinity,0.357,.067,1.000,-1.23,0.00,0.14,-0.01,0.011,-1.09,-0.11,0.0,0.009,0.000,0.000,0.000,0.000,0.000,0.193
6,Azariah,Copeland,JAK,31,2B,3B,-0.2,57,80,162,146,23,2,.158,.230,.212,.442,12,19,2,0,8,4,0,0,14,37,.207,.055,.194,1,1,31,0,2,0,2.0,73.0,0.253,.086,.174,-14.28,-0.08,1.28,0.50,0.123,-12.46,-1.29,-0.2,0.106,0.000,0.000,0.286,0.039,0.000,0.234
6,Clint,Drapes,SCS,38,1B,,-0.3,21,24,72,69,11,1,.159,.194,.232,.426,4,8,2,0,8,3,0,0,2,18,.192,.072,.200,0,0,16,1,0,0,3.0,69.0,0.261,.028,.273,-7.70,-0.03,0.15,-0.62,0.055,-8.14,-0.84,-0.3,0.051,0.000,0.000,0.231,0.000,0.000,0.232
6,Nera,Trickster,CAR,32,SS,,-0.3,65,80,200,174,28,3,.161,.256,.264,.521,16,16,9,0,24,12,0,1,21,42,.241,.103,.191,1,2,46,2,5,0,2.5,58.0,0.241,.105,.429,-14.75,-0.54,-0.65,-0.13,0.152,-15.92,-1.64,-0.3,0.130,0.026,0.000,0.271,0.087,0.000,0.240
6,Hemi,Berger,NYF,37,CF,OF,0.0,23,80,52,48,8,1,.167,.231,.271,.502,5,5,2,0,5,3,0,0,4,21,.228,.104,.269,0,0,13,0,0,0,0.7,48.0,0.438,.077,.375,-3.93,-0.02,0.28,-0.25,0.039,-3.89,-0.40,0.0,0.037,0.000,0.000,0.364,0.000,0.000,0.183
6,Romeo,Johnson,BOS,36,C,1B,0.0,26,80,59,52,9,0,.173,.271,.231,.502,3,6,3,0,4,3,0,0,7,13,.237,.058,.231,0,0,12,0,0,1,0.7,Infinity,0.25,.119,.333,-4.50,-0.03,-0.15,0.91,0.045,-3.73,-0.38,0.0,0.042,0.000,0.000,0.188,0.000,0.043,0.225
6,Ridge,Curry,HON,33,C,LF,0.0,17,80,48,46,8,0,.174,.208,.261,.469,4,4,4,0,5,4,0,0,1,18,.209,.087,.286,0,0,12,1,0,1,0.6,Infinity,0.391,.021,.500,-3.67,-0.01,-0.22,0.65,0.036,-3.22,-0.33,0.0,0.037,0.000,0.000,0.400,0.000,0.066,0.183
6,Louisa,Burton,VAL,24,C,RF,-0.1,28,80,67,63,11,0,.175,.224,.222,.446,5,8,3,0,3,3,0,0,4,18,.204,.048,.244,0,0,14,0,0,0,0.8,Infinity,0.286,.060,.273,-5.91,-0.03,0.39,0.45,0.051,-5.04,-0.52,-0.1,0.051,0.000,0.000,0.333,0.000,0.000,0.214
6,Jo,Enriquez,BBR,30,3B,SS,-0.1,58,80,189,165,29,2,.176,.250,.279,.529,10,16,11,0,20,13,3,2,15,38,.239,.103,.208,1,5,46,3,5,0,2.4,82.5,0.23,.079,.448,-12.37,-0.38,-0.95,0.05,0.143,-13.52,-1.39,-0.1,0.134,0.147,0.600,0.178,0.097,0.000,0.239
6,Squishe,Sherman,PAL,35,LF,RF,0.0,11,80,21,17,3,0,.176,.286,.235,.521,4,2,1,0,2,1,0,0,3,3,.244,.059,.200,0,1,4,0,0,0,0.3,Infinity,0.176,.143,.333,-1.36,-0.01,0.14,0.11,0.016,-1.11,-0.11,0.0,0.014,0.000,0.000,0.667,0.000,0.000,0.247
6,Adriana,Bungalow,BSD,31,C,LF,0.9,63,80,205,188,34,7,.181,.236,.362,.598,14,14,13,0,25,20,0,0,12,50,.263,.181,.205,2,1,68,2,0,0,2.6,26.9,0.266,.059,.588,-8.65,-0.07,0.86,2.41,0.155,-5.29,-0.55,0.9,0.157,0.000,0.000,0.171,0.000,0.000,0.246
6,Loyd,Galindo,HON,30,2B,IF,0.2,40,80,102,94,17,1,.181,.245,.213,.458,5,16,0,0,3,1,0,0,7,34,.215,.032,.271,0,0,20,1,1,0,1.3,94.0,0.362,.069,.059,-7.33,-0.06,1.22,0.98,0.077,-5.11,-0.53,0.2,0.079,0.000,0.000,0.167,0.028,0.000,0.199
6,Jar,Rewd,SPT,34,C,,0.0,51,70,160,149,27,2,.181,.228,.262,.490,13,19,6,0,19,8,0,0,9,31,.221,.081,.216,2,0,39,0,0,1,2.3,74.5,0.208,.056,.296,-12.01,-0.07,0.19,0.97,0.121,-10.79,-1.11,0.0,0.125,0.000,0.000,0.324,0.000,0.022,0.247
6,Jayda,Dixon,CDMX,40,C,,0.1,4,20,13,11,2,0,.182,.308,.273,.580,0,1,1,0,0,1,0,0,1,3,.275,.091,.250,0,0,3,1,0,0,0.7,Infinity,0.273,.077,.500,-0.48,-0.01,0.05,0.08,0.010,-0.35,-0.04,0.1,0.009,0.000,0.000,0.000,0.000,0.000,0.218
6,Wyatt,Lloyd,KBC,39,LF,1B/OF,-0.1,11,74,12,11,2,0,.182,.250,.182,.432,2,2,0,0,1,0,0,0,1,5,.206,.000,.333,0,0,2,0,0,2,0.2,Infinity,0.455,.083,.000,-1.08,-0.01,-0.73,0.09,0.009,-1.72,-0.18,-0.1,0.009,0.000,0.000,0.667,0.000,0.205,0.164
6,River,Delacruz,MUN,31,C,1B,0.1,27,80,79,66,12,1,.182,.304,.258,.561,10,9,2,0,9,3,0,0,12,23,.265,.076,.256,0,1,17,0,0,3,1.0,66.0,0.348,.152,.250,-3.84,-0.05,-1.04,0.95,0.060,-3.92,-0.40,0.1,0.056,0.000,0.000,0.391,0.000,0.125,0.206
6,Bro,Benitez,BOS,33,RF,OF,-0.2,63,80,190,169,31,3,.183,.270,.260,.530,18,24,4,0,15,7,0,0,15,37,.247,.077,.217,1,0,44,5,3,0,2.4,56.3,0.219,.079,.226,-13.03,-0.11,-1.31,-0.51,0.144,-14.82,-1.53,-0.2,0.144,0.000,0.000,0.313,0.054,0.000,0.247
6,Term,Hardcore,CDMX,31,C,OF,0.0,32,80,75,70,13,0,.186,.240,.229,.469,7,10,3,0,1,3,0,0,5,23,.215,.043,.277,0,0,16,0,0,0,0.9,Infinity,0.329,.067,.231,-6.35,-0.04,0.39,1.32,0.057,-4.63,-0.48,0.0,0.060,0.000,0.000,0.389,0.000,0.000,0.201
6,Georgia,Thrurzty,HAV,36,SS,2B,0.1,25,80,49,43,8,2,.186,.271,.349,.620,5,5,1,0,6,3,0,0,5,16,.279,.163,.240,1,0,15,0,1,1,0.6,21.5,0.372,.102,.375,-1.72,-0.02,0.03,-0.24,0.037,-1.91,-0.20,0.1,0.037,0.000,0.000,0.273,0.045,0.045,0.221
6,Guillermo,Esquivel,BBR,37,2B,3B,-0.1,68,80,197,182,34,2,.187,.235,.258,.493,15,25,7,0,12,9,1,0,10,44,.223,.071,.232,1,2,47,2,4,0,2.5,91.0,0.242,.051,.265,-15.45,0.11,0.26,0.59,0.149,-14.34,-1.48,-0.1,0.157,0.027,1.000,0.295,0.066,0.000,0.235
6,Colson,Bowman,PIT,33,C,,0.6,55,80,172,153,29,4,.190,.260,.301,.561,25,20,5,0,13,9,12,1,14,50,.254,.111,.250,3,1,46,1,0,1,2.2,38.3,0.327,.081,.310,-8.72,1.87,0.24,1.05,0.130,-5.43,-0.56,0.6,0.134,0.371,0.923,0.525,0.000,0.020,0.220
6,Jalen,Kickey,PAL,40,2B,,-0.1,11,80,27,26,5,0,.192,.222,.231,.453,2,4,1,0,1,1,0,0,1,6,.204,.038,.250,0,0,6,0,1,0,0.3,Infinity,0.231,.037,.200,-2.62,-0.01,-0.29,0.04,0.020,-2.86,-0.30,-0.1,0.023,0.000,0.000,0.333,0.102,0.000,0.231
6,Cody,Singleton,DAK,27,RF,C,0.3,27,80,67,62,12,2,.194,.254,.339,.592,15,8,1,1,10,4,7,1,4,24,.264,.145,.278,0,0,21,1,0,0,0.8,31.0,0.387,.060,.333,-3.14,0.92,0.40,0.19,0.051,-1.58,-0.16,0.3,0.056,0.615,0.875,0.867,0.000,0.000,0.206
6,Shelly,Pugh,PDX,22,C,1B,0.7,62,80,185,165,32,5,.194,.272,.339,.611,10,18,9,0,15,14,0,0,17,54,.274,.145,.252,1,1,56,1,0,1,2.3,33.0,0.327,.092,.438,-7.83,-0.09,0.26,2.18,0.140,-5.33,-0.55,0.7,0.148,0.000,0.000,0.111,0.000,0.018,0.223
6,Desmond,Austin,SEO,36,C,1B,-0.1,26,80,69,62,12,0,.194,.250,.242,.492,3,9,3,0,4,3,0,0,5,26,.225,.048,.324,1,1,15,0,0,1,0.9,Infinity,0.419,.072,.250,-6.21,-0.03,-0.15,0.91,0.052,-5.43,-0.56,-0.1,0.056,0.000,0.000,0.176,0.000,0.043,0.174
6,Taylor,Green,PAL,34,RF,,0.3,53,80,168,143,28,3,.196,.285,.294,.579,24,21,3,1,13,7,11,1,14,47,.265,.098,.260,3,3,42,5,1,0,2.1,47.7,0.329,.083,.250,-8.18,1.65,0.37,-1.91,0.127,-7.94,-0.82,0.3,0.130,0.300,0.917,0.477,0.021,0.000,0.216
6,Cyrus,Skinner,MFP,32,C,1B,0.6,51,80,136,117,23,2,.197,.299,.265,.563,9,19,2,0,7,4,2,0,13,38,.265,.068,.273,2,0,31,4,0,0,1.7,58.5,0.325,.096,.174,-6.02,0.31,0.58,1.79,0.103,-3.23,-0.33,0.6,0.106,0.056,1.000,0.184,0.000,0.000,0.215
6,Marta,Gold,BBR,21,CF,1B/OF,0.5,66,80,195,172,34,7,.198,.269,.372,.642,31,19,7,1,21,15,3,4,17,46,.283,.174,.221,2,3,64,1,1,0,2.4,24.6,0.267,.087,.441,-6.05,-1.29,0.02,-0.54,0.148,-7.72,-0.80,0.5,0.157,0.189,0.429,0.533,0.017,0.000,0.248
6,Leonard,Pope,BSD,34,3B,1B,0.2,35,80,91,81,16,0,.198,.278,.210,.488,8,15,1,0,5,1,1,0,8,25,.232,.012,.286,1,0,17,1,0,0,1.1,Infinity,0.309,.088,.063,-5.98,0.14,1.52,-0.23,0.069,-4.48,-0.46,0.2,0.074,0.042,1.000,0.320,0.000,0.000,0.207
6,Archibald,Turnpike,BSD,30,SS,3B,0.2,68,80,200,180,36,3,.200,.271,.278,.549,15,28,5,0,15,8,4,1,17,54,.251,.078,.266,1,1,50,1,8,0,2.5,60.0,0.3,.085,.222,-10.12,0.24,-2.66,0.55,0.152,-11.84,-1.22,0.2,0.167,0.109,0.800,0.235,0.132,0.000,0.222
6,Mae,Whackett,GLA,30,2B,SS,0.7,67,80,212,195,39,7,.200,.264,.344,.608,20,26,5,1,28,13,5,0,15,54,.272,.144,.239,0,0,67,2,3,0,2.7,27.9,0.277,.071,.333,-9.39,0.90,0.91,-0.16,0.161,-7.59,-0.78,0.7,0.181,0.116,1.000,0.265,0.050,0.000,0.242
6,Jolie,Nielsen,HON,34,RF,OF,0.0,3,80,10,10,2,0,.200,.200,.200,.400,1,2,0,0,0,0,0,0,0,4,.178,.000,.333,0,0,2,0,0,0,0.1,Infinity,0.4,.000,.000,-1.01,0.00,0.05,-0.02,0.008,-0.99,-0.10,0.0,0.009,0.000,0.000,0.500,0.000,0.000,0.180
6,Ada,Plough,SEO,30,RF,LF,-0.1,11,72,13,10,2,0,.200,.385,.200,.585,0,2,0,0,1,0,1,0,2,2,.298,.000,.250,0,0,2,1,0,3,0.2,Infinity,0.2,.154,.000,-0.38,0.19,-1.17,-0.40,0.010,-1.76,-0.18,-0.1,0.009,0.200,1.000,0.000,0.000,0.307,0.240
6,Mill,Ellison,CAS,28,2B,,0.4,67,80,202,193,39,6,.202,.234,.332,.565,17,26,7,0,30,13,0,0,6,50,.250,.130,.241,1,0,64,2,1,0,2.5,32.2,0.259,.030,.333,-12.19,-0.08,2.22,0.27,0.153,-9.64,-0.99,0.4,0.181,0.000,0.000,0.268,0.017,0.000,0.244
6,Plunder,Grant,KBC,36,C,,0.0,24,80,62,59,12,0,.203,.242,.288,.530,5,7,5,0,5,5,0,0,2,23,.237,.085,.333,0,0,17,1,0,1,0.8,Infinity,0.39,.032,.417,-4.10,-0.02,-0.15,0.46,0.047,-3.77,-0.39,0.0,0.056,0.000,0.000,0.333,0.000,0.047,0.183
6,Jacques,Ramirez,DUB,31,C,1B,0.1,55,80,168,157,32,2,.204,.244,.293,.537,12,23,6,1,19,9,0,0,8,50,.239,.089,.280,0,2,46,1,0,2,2.1,78.5,0.318,.048,.281,-11.79,-0.08,-0.27,1.94,0.127,-10.08,-1.04,0.1,0.148,0.000,0.000,0.256,0.000,0.041,0.213
6,Pine,Eckles,DUB,41,SS,3B,0.1,60,80,174,156,32,2,.205,.275,.276,.550,15,25,5,0,13,7,0,1,13,38,.253,.071,.259,3,0,43,2,5,0,2.2,78.0,0.244,.075,.219,-10.23,-0.55,-0.72,0.48,0.132,-10.89,-1.12,0.1,0.148,0.025,0.000,0.289,0.094,0.000,0.236
6,Vivian,Knox,NYF,38,SS,3B,0.6,54,80,166,151,31,6,.205,.271,.358,.629,20,20,5,0,19,11,1,1,13,40,.280,.152,.236,0,1,54,1,3,0,2.1,25.2,0.265,.078,.355,-5.69,-0.33,0.53,0.44,0.126,-4.93,-0.51,0.6,0.144,0.059,0.500,0.359,0.063,0.000,0.248
6,Adam,Blaze,JSB,36,LF,OF,0.4,51,80,148,136,28,3,.206,.259,.316,.575,18,20,4,1,10,8,8,3,9,40,.257,.110,.266,1,1,43,1,0,0,1.9,45.3,0.294,.061,.286,-7.21,0.18,0.74,0.47,0.112,-5.71,-0.59,0.4,0.130,0.367,0.727,0.429,0.000,0.000,0.227
6,Abraham,Friedman,PIT,32,CF,OF,0.9,63,80,181,155,32,5,.206,.315,.342,.657,15,21,6,0,19,11,0,0,24,38,.299,.135,.239,0,1,53,1,1,0,2.3,31.0,0.245,.133,.344,-2.63,-0.11,-0.03,-0.69,0.137,-3.33,-0.34,0.9,0.148,0.000,0.000,0.192,0.018,0.000,0.249
6,Elian,Nunez,SPT,37,LF,1B,0.2,10,80,33,29,6,1,.207,.303,.345,.648,6,4,1,0,2,2,0,0,2,9,.295,.138,.263,0,0,10,2,0,0,0.4,29.0,0.31,.061,.333,-0.51,-0.02,0.07,0.13,0.025,-0.30,-0.03,0.2,0.028,0.000,0.000,0.556,0.000,0.000,0.231
6,Alika,Beck,MUN,34,2B,,-0.4,64,80,197,178,37,0,.208,.270,.230,.501,13,33,4,0,14,4,0,0,14,46,.232,.022,.276,1,2,41,2,7,0,2.5,Infinity,0.258,.071,.108,-14.72,-0.12,-2.64,0.25,0.149,-17.08,-1.76,-0.4,0.171,0.000,0.000,0.245,0.123,0.000,0.222
6,Pewter,O'Donnell,KBC,33,SS,2B,0.9,68,80,200,167,35,5,.210,.322,.335,.657,24,24,6,0,19,11,0,0,24,24,.300,.126,.213,1,3,56,5,6,0,2.5,33.4,0.144,.120,.314,-3.10,-0.13,-1.28,-0.66,0.152,-5.02,-0.52,0.9,0.162,0.000,0.000,0.322,0.099,0.000,0.278
6,Santiago,Stevens,SPT,39,SS,2B,0.1,67,80,205,181,38,1,.210,.292,.271,.563,15,29,8,0,16,9,0,0,18,26,.261,.061,.240,3,0,49,3,8,0,2.6,181.0,0.144,.088,.237,-8.77,-0.12,-2.90,-0.65,0.155,-12.29,-1.27,0.1,0.176,0.000,0.000,0.241,0.134,0.000,0.261
6,Maurice,Bruiser,CAR,27,2B,SS,0.1,61,80,168,152,32,5,.211,.281,.342,.624,17,22,5,0,24,10,4,2,12,40,.281,.132,.252,1,0,52,3,7,0,2.1,30.4,0.263,.071,.313,-7.08,-0.19,-2.54,-0.15,0.127,-9.83,-1.01,0.1,0.148,0.162,0.667,0.286,0.129,0.000,0.244
6,Victor,Bruno,PIT,31,C,3B,0.4,47,80,149,141,30,2,.213,.242,.312,.554,15,20,8,0,13,10,0,0,6,23,.244,.099,.237,0,2,44,0,0,1,1.9,70.5,0.163,.040,.333,-8.81,-0.06,0.87,1.81,0.113,-6.09,-0.63,0.4,0.139,0.000,0.000,0.382,0.000,0.024,0.261
6,Lionel,Fox,DUB,33,2B,SS,0.2,29,53,76,70,15,1,.214,.263,.300,.563,14,11,3,0,7,4,3,0,5,13,.252,.086,.246,0,1,21,0,1,0,1.4,70.0,0.186,.066,.267,-4.53,0.56,0.63,-0.07,0.058,-3.36,-0.35,0.2,0.069,0.188,1.000,0.684,0.039,0.000,0.254
6,Rip,Dipper,HON,32,C,1B,1.2,63,80,176,159,34,3,.214,.286,.358,.644,17,18,12,1,12,16,0,1,14,57,.287,.145,.313,1,0,57,2,0,1,2.2,53.0,0.358,.080,.471,-2.48,-0.53,0.27,2.22,0.133,-0.39,-0.04,1.2,0.157,0.029,0.000,0.298,0.000,0.018,0.206
6,Nixon,Hoover,MFP,42,1B,,0.0,9,49,15,14,3,0,.214,.267,.214,.481,0,3,0,0,2,0,0,0,1,4,.224,.000,.300,0,0,3,0,0,0,0.3,Infinity,0.286,.067,.000,-1.15,-0.01,0.07,-0.27,0.011,-1.35,-0.14,0.0,0.014,0.000,0.000,0.000,0.000,0.000,0.214
6,Keegan,Dodson,GLA,26,C,LF,0.0,32,80,78,74,16,0,.216,.256,.257,.513,10,13,3,0,4,3,0,0,4,13,.233,.041,.262,0,0,19,0,1,0,1.0,Infinity,0.176,.051,.188,-5.84,-0.04,-0.35,1.22,0.059,-4.95,-0.51,0.0,0.074,0.000,0.000,0.500,0.035,0.000,0.247
6,Rylee,Dejesus,SEO,31,C,LF,0.2,59,80,180,162,35,1,.216,.277,.265,.542,13,29,5,0,9,6,1,0,13,28,.248,.049,.254,3,1,43,1,0,1,2.3,162.0,0.173,.072,.171,-12.77,0.10,0.36,2.26,0.136,-9.92,-1.02,0.2,0.162,0.023,1.000,0.250,0.000,0.019,0.252
6,Paxton,Island,SEO,34,1B,LF,0.0,13,80,42,37,8,1,.216,.275,.324,.599,3,6,1,0,6,2,0,0,3,9,.269,.108,.259,2,0,12,0,0,0,0.5,37.0,0.243,.071,.250,-2.29,-0.02,0.10,-0.19,0.032,-2.38,-0.25,0.0,0.037,0.000,0.000,0.200,0.000,0.000,0.246
6,Eduardo,Heaps,MUN,29,CF,1B/OF,0.5,69,80,196,180,39,4,.217,.267,.328,.594,20,28,6,1,17,11,7,1,12,57,.264,.111,.289,1,2,59,1,0,0,2.5,45.0,0.317,.061,.282,-9.78,0.85,0.84,-0.57,0.148,-8.50,-0.88,0.5,0.181,0.195,0.875,0.333,0.000,0.000,0.221
6,Alfredo,Reid,CDMX,32,3B,SS,0.3,59,80,180,165,36,3,.218,.261,.327,.589,16,25,7,1,12,11,1,4,7,50,.262,.109,.292,4,1,54,3,3,0,2.3,55.0,0.303,.039,.306,-8.69,-1.68,0.68,0.05,0.136,-9.52,-0.98,0.3,0.167,0.143,0.200,0.302,0.057,0.000,0.222
6,Colt,York,NYN,30,C,,0.3,49,67,148,133,29,2,.218,.288,.278,.566,13,25,2,0,12,4,0,1,12,24,.260,.060,.252,2,0,37,1,0,1,2.2,66.5,0.18,.081,.138,-7.28,-0.54,0.17,0.93,0.112,-6.61,-0.68,0.3,0.134,0.026,0.000,0.275,0.000,0.023,0.256
6,Tucker,Donovan,CDMX,29,RF,,-0.1,15,80,35,32,7,1,.219,.286,.313,.598,4,6,0,0,6,1,0,1,2,14,.273,.094,.353,0,0,10,1,1,0,0.4,32.0,0.438,.057,.143,-1.38,-0.47,-0.46,-0.54,0.027,-2.82,-0.29,-0.1,0.032,0.111,0.000,0.333,0.075,0.000,0.191
6,Walter,Mirthwright,CDMX,34,RF,1B/OF,0.0,64,80,209,192,42,1,.219,.274,.271,.545,14,34,7,0,20,8,2,3,13,35,.248,.052,.261,1,1,52,2,2,0,2.6,192.0,0.182,.062,.190,-12.20,-1.07,-0.59,-0.06,0.158,-13.76,-1.42,0.0,0.194,0.102,0.400,0.232,0.035,0.000,0.249
6,Benjamin,Estes,PAL,37,C,LF,0.1,28,80,69,64,14,2,.219,.261,.328,.589,4,11,1,0,8,3,0,0,3,23,.262,.109,.300,0,1,21,1,1,1,0.9,32.0,0.359,.043,.214,-3.57,-0.04,-0.85,1.07,0.052,-3.34,-0.34,0.1,0.065,0.000,0.000,0.125,0.040,0.040,0.214
6,Alma,Barr,PDX,34,LF,RF,0.3,16,80,36,32,7,2,.219,.286,.469,.754,5,4,0,1,7,3,0,0,3,6,.327,.250,.208,1,0,15,0,0,0,0.5,16.0,0.188,.083,.429,-0.03,-0.02,0.21,0.15,0.027,0.35,0.04,0.3,0.032,0.000,0.000,0.375,0.000,0.000,0.288
6,Dally,Feducci,HAV,31,3B,,0.6,48,80,139,127,28,4,.220,.283,.354,.637,11,20,3,1,13,8,0,0,10,24,.284,.134,.242,1,0,45,1,3,0,1.7,31.8,0.189,.072,.286,-4.19,-0.07,0.16,0.75,0.105,-3.25,-0.34,0.6,0.130,0.000,0.000,0.200,0.070,0.000,0.265
6,Douglas,Sandman,MUN,31,RF,OF,0.4,42,80,122,109,24,3,.220,.303,.330,.634,12,18,3,0,18,6,4,1,11,33,.288,.110,.288,0,0,36,2,1,0,1.5,36.3,0.303,.090,.250,-3.73,0.28,-0.09,-0.34,0.092,-3.79,-0.39,0.4,0.111,0.161,0.800,0.265,0.027,0.000,0.228
6,Ember,Testa,BSD,27,C,,0.5,38,80,113,104,23,3,.221,.277,.356,.633,7,15,5,0,12,8,0,0,7,28,.282,.135,.274,1,0,37,1,0,1,1.4,34.7,0.269,.062,.348,-3.03,-0.06,0.03,0.72,0.086,-2.25,-0.23,0.5,0.106,0.000,0.000,0.143,0.000,0.030,0.239
6,Kansas,Compton,BUS,33,C,RF,0.8,58,80,187,163,36,7,.221,.310,.356,.666,18,28,1,0,14,8,0,0,20,39,.300,.135,.244,0,2,58,2,1,1,2.3,23.3,0.239,.107,.222,-5.59,-0.12,-0.42,0.93,0.142,-5.06,-0.52,0.8,0.167,0.000,0.000,0.216,0.019,0.019,0.258
6,Trevor,Nichols,VAL,21,CF,OF,0.8,43,80,124,113,25,5,.221,.285,.389,.674,21,17,2,1,12,8,7,1,8,26,.299,.168,.244,1,0,44,2,0,0,1.6,22.6,0.23,.065,.320,-1.66,0.89,0.51,-0.47,0.094,-0.64,-0.07,0.8,0.116,0.296,0.875,0.533,0.000,0.000,0.262
6,Dexter,Rosario,CAR,30,C,OF,0.7,60,80,184,158,35,1,.222,.317,.278,.595,20,29,4,1,17,6,0,0,18,31,.277,.057,.266,1,2,44,5,0,0,2.3,158.0,0.196,.098,.171,-8.17,-0.13,0.73,2.47,0.139,-4.96,-0.51,0.7,0.162,0.000,0.000,0.333,0.000,0.000,0.246
6,Domingo,Hobbs,DUB,38,RF,OF,0.1,9,80,9,9,2,0,.222,.222,.333,.556,9,1,1,0,0,1,3,0,0,0,.240,.111,.222,0,0,3,0,0,0,0.1,Infinity,0,.000,.500,-0.63,0.60,0.15,-0.07,0.007,0.05,0.01,0.1,0.009,3.000,1.000,4.500,0.000,0.000,0.300
6,Cameron,Stafford,VAL,33,LF,OF,0.6,62,80,200,180,40,1,.222,.281,.317,.598,16,26,12,1,16,14,1,1,16,29,.267,.094,.255,1,3,57,0,1,0,2.5,180.0,0.161,.080,.350,-7.60,-0.35,0.12,0.57,0.152,-7.12,-0.73,0.6,0.185,0.048,0.500,0.273,0.018,0.000,0.256
6,Carlisle,Lewis,PAL,21,C,,0.6,61,80,172,156,35,3,.224,.285,.333,.618,14,24,8,0,14,11,0,0,10,43,.277,.109,.286,0,2,52,4,0,2,2.2,52.0,0.276,.058,.314,-6.75,-0.09,-0.13,1.16,0.130,-5.68,-0.59,0.6,0.162,0.000,0.000,0.239,0.000,0.037,0.231
6,Noata,Suzuki,GLA,31,RF,OF,0.1,67,80,181,169,38,2,.225,.271,.284,.555,15,32,4,0,13,6,0,1,10,47,.251,.059,.298,0,1,48,1,0,0,2.3,84.5,0.278,.055,.158,-10.95,-0.55,1.12,-0.55,0.137,-10.79,-1.11,0.1,0.176,0.023,0.000,0.277,0.000,0.000,0.225
6,Aleah,Hale,CAS,33,2B,IF/OF,0.3,46,80,118,115,26,2,.226,.246,.330,.576,12,19,4,1,8,7,1,0,3,32,.253,.104,.296,0,0,38,0,0,0,1.5,57.5,0.278,.025,.269,-6.77,0.15,1.81,0.16,0.089,-4.57,-0.47,0.3,0.120,0.045,1.000,0.370,0.000,0.000,0.229
